time,load
1/3/2018 20:00,2164.1
1/3/2018 21:00,1764.9
1/3/2018 21:00,2328.3
1/3/2018 21:00,822.9
1/3/2018 21:00,1295.9
1/3/2018 21:00,1414.7
1/3/2018 21:00,2919.3
1/3/2018 21:00,1153.7
1/3/2018 21:00,448.9
1/3/2018 21:00,6754.6
1/3/2018 21:00,634.2
1/3/2018 21:00,2080.8
1/3/2018 22:00,1645.5
1/3/2018 22:00,2180.3
1/3/2018 22:00,759.2
1/3/2018 22:00,1194.5
1/3/2018 22:00,1333.7
1/3/2018 22:00,2711.9
1/3/2018 22:00,1073.4
1/3/2018 22:00,403.4
1/3/2018 22:00,6423.4
1/3/2018 22:00,623
1/3/2018 22:00,1959.4
1/3/2018 23:00,1538.4
1/3/2018 23:00,2090.9
1/3/2018 23:00,697.7
1/3/2018 23:00,1110
1/3/2018 23:00,1254.4
1/3/2018 23:00,2474.6
1/3/2018 23:00,1017.3
1/3/2018 23:00,372
1/3/2018 23:00,6011.9
1/3/2018 23:00,611.3
1/3/2018 23:00,1837.2
1/4/2018 0:00,1482.6
1/4/2018 0:00,2024.4
1/4/2018 0:00,648.1
1/4/2018 0:00,1051.3
1/4/2018 0:00,1156.6
1/4/2018 0:00,2285.7
1/4/2018 0:00,969.2
1/4/2018 0:00,340.5
1/4/2018 0:00,5654.8
1/4/2018 0:00,605.2
1/4/2018 0:00,1756.7
1/4/2018 1:00,1460.1
1/4/2018 1:00,1977
1/4/2018 1:00,616.4
1/4/2018 1:00,1022.1
1/4/2018 1:00,1119.6
1/4/2018 1:00,2170
1/4/2018 1:00,941.6
1/4/2018 1:00,326.8
1/4/2018 1:00,5417.5
1/4/2018 1:00,600.1
1/4/2018 1:00,1712.3
1/4/2018 2:00,1445.1
1/4/2018 2:00,1940.4
1/4/2018 2:00,598.2
1/4/2018 2:00,1008.6
1/4/2018 2:00,1097.3
1/4/2018 2:00,2103.2
1/4/2018 2:00,927.9
1/4/2018 2:00,319
1/4/2018 2:00,5245.9
1/4/2018 2:00,597.5
1/4/2018 2:00,1698
1/4/2018 3:00,1449.3
1/4/2018 3:00,1913.9
1/4/2018 3:00,592.1
1/4/2018 3:00,1009.7
1/4/2018 3:00,1095.7
1/4/2018 3:00,2092
1/4/2018 3:00,935.6
1/4/2018 3:00,311.6
1/4/2018 3:00,5179.1
1/4/2018 3:00,598.2
1/4/2018 3:00,1693
1/4/2018 4:00,1477.3
1/4/2018 4:00,1938.7
1/4/2018 4:00,598.7
1/4/2018 4:00,1035.4
1/4/2018 4:00,1101
1/4/2018 4:00,2119.2
1/4/2018 4:00,959.1
1/4/2018 4:00,315.9
1/4/2018 4:00,5230.9
1/4/2018 4:00,605.1
1/4/2018 4:00,1716.8
1/4/2018 5:00,1550.8
1/4/2018 5:00,2082.9
